name,lat,lon
"Saint Louis",38.754,-90.201
"Saint Louis",38.754,-90.201
"Saint Louis",38.754,-90.201
"Locust Grove",33.3604,-84.1715
"Locust Grove",33.3604,-84.1715
"Locust Grove",33.3604,-84.1715
"Kansas City",39.1039,-94.5635
"Helena",46.6977,-112.049
"Helena",46.6977,-112.049
"Racine",42.709,-87.7918
"Racine",42.709,-87.7918
"Aquasco",38.5806,-76.7238
"Aquasco",38.5806,-76.7238
"Greenville",33.138,-96.1237
"Greenville",33.138,-96.1237
"Dallas",33.9483,-84.8062
"Birmingham",33.5384,-86.7675
"Birmingham",33.5384,-86.7675
"Birmingham",33.5384,-86.7675
"Birmingham",33.5384,-86.7675
"Milwaukee",43.0626,-87.9314
"Milwaukee",43.0626,-87.9314
"Milwaukee",43.0626,-87.9314
"Milwaukee",43.0626,-87.9314
"Magna",40.7122,-112.106
"Magna",40.7122,-112.106
"Zionsville",39.9357,-86.339
"Zionsville",39.9357,-86.339
"Zionsville",39.9357,-86.339
"Columbus",39.9219,-82.8643
"Columbus",39.9219,-82.8643
"Athens",34.8028,-86.8823
"Athens",34.8028,-86.8823
"Florissant",38.778,-90.3145
"Florissant",38.778,-90.3145
"Florissant",38.778,-90.3145
"Louisville",33.1643,-89.1432
"Louisville",33.1643,-89.1432
"Goldsboro",35.297,-77.8785
"Tahoka",33.242,-101.789
"Tahoka",33.242,-101.789
"Tahoka",33.242,-101.789
"Modesto",37.6034,-121.02
"Modesto",37.6034,-121.02
"Modesto",37.6034,-121.02
"Modesto",37.6034,-121.02
"Cumming",34.1704,-84.1964
"Cumming",34.1704,-84.1964
"Gulfport",30.4019,-89.1054
"Gulfport",30.4019,-89.1054
"Corpus Christi",27.7573,-97.3964
"Martinsville",31.6417,-94.4133
"Katy",29.8564,-95.7092
"Katy",29.8564,-95.7092
"Cleveland (Plum Grove)",30.2559,-95.0674
"Reading (Sinking Spring)",40.33,-76.0256
"Reading (Sinking Spring)",40.33,-76.0256
"Reading (Sinking Spring)",40.33,-76.0256
"Reading (Sinking Spring)",40.33,-76.0256
"Reading (Sinking Spring)",40.33,-76.0256
"Albuquerque",35.1141,-106.705
"Albuquerque",35.1141,-106.705
"Albuquerque",35.1141,-106.705
"Bogue Chitto",31.4109,-90.4609
"Bogue Chitto",31.4109,-90.4609
"Bogue Chitto",31.4109,-90.4609
"Bogue Chitto",31.4109,-90.4609
"Bogue Chitto",31.4109,-90.4609
"Bogue Chitto",31.4109,-90.4609
"Bogue Chitto",31.4109,-90.4609
"Bogue Chitto",31.4109,-90.4609
"Bogue Chitto",31.4109,-90.4609
"Jonesboro",33.5261,-84.3893
"Jonesboro",33.5261,-84.3893
"Jonesboro",33.5261,-84.3893
"Jonesboro",33.5261,-84.3893
"Nashville",36.149,-86.7585
"Nashville",36.149,-86.7585
"Nashville",36.149,-86.7585
"Fresno",36.7418,-119.772
"Fresno",36.7418,-119.772
"Fresno",36.7418,-119.772
"Fresno",36.7418,-119.772
"Dallas",32.6589,-96.8847
"Dallas",32.6589,-96.8847
"Scottsdale",33.6121,-111.864
"Scottsdale",33.6121,-111.864
"Scottsdale",33.6121,-111.864
"Scottsdale",33.6121,-111.864
"Corsicana",31.9695,-96.3565
"Corsicana",31.9695,-96.3565
"Corsicana",31.9695,-96.3565
"Denison",33.7657,-96.5597
"Denison",33.7657,-96.5597
"Denison",33.7657,-96.5597
"Denison",33.7657,-96.5597
"Denison",33.7657,-96.5597
"San Bernardino",34.1451,-117.253
"San Bernardino",34.1451,-117.253
"San Bernardino",34.1451,-117.253
"Apison",35.0132,-84.9933
"Apison",35.0132,-84.9933
"Santa Clarita",34.4738,-118.533
"Santa Clarita",34.4738,-118.533
"Santa Clarita",34.4738,-118.533
"Santa Clarita",34.4738,-118.533
"East Chicago",41.6462,-87.4474
"East Chicago",41.6462,-87.4474
"East Chicago",41.6462,-87.4474
"Jacksonville",30.3648,-81.706
"Jacksonville",30.3648,-81.706
"Jacksonville",30.3648,-81.706
"Jacksonville",30.3648,-81.706
"Jacksonville",30.3648,-81.706
"Jacksonville",30.3648,-81.706
"Jackson",31.526,-87.8874
"Jackson",31.526,-87.8874
"Jackson",31.526,-87.8874
"Miami",25.8674,-80.2404
"Miami",25.8674,-80.2404
"Belgrade",45.7941,-111.183
"Killeen",31.0812,-97.8013
"Killeen",31.0812,-97.8013
"Pomona",34.0493,-117.763
"Pomona",34.0493,-117.763
"Grand Forks",47.9114,-97.0439
"Grand Forks",47.9114,-97.0439
"Grand Forks",47.9114,-97.0439
"Grand Forks",47.9114,-97.0439
"Houston",29.8882,-95.4218
"Park (county)",39.4622,-105.471
"Starr",34.3988,-82.7015
"Steamboat Springs",40.4822,-106.828
"Locust Grove",38.259,-77.8245
"Fort Worth",32.7612,-97.2904
"Asbury Park",40.2201,-74.0252
"Asbury Park",40.2201,-74.0252
"Asbury Park",40.2201,-74.0252
"Asbury Park",40.2201,-74.0252
"Arboles",37.0267,-107.484
"Arboles",37.0267,-107.484
"Arboles",37.0267,-107.484
"Saint Louis",38.7278,-90.2228
"Saint Louis",38.7278,-90.2228
"Greensboro",36.0882,-79.7511
"Greensboro",36.0882,-79.7511
"Dillon",34.3486,-79.3097
"Dillon",34.3486,-79.3097
"Dillon",34.3486,-79.3097
"Dillon",34.3486,-79.3097
"Foxboro",42.0698,-71.1965
"Foxboro",42.0698,-71.1965
"Galveston",29.2712,-94.8192
"Galveston",29.2712,-94.8192
"Galveston",29.2712,-94.8192
"Galveston",29.2712,-94.8192
"Bowman",33.3486,-80.6552
"Hampton",32.8889,-81.0805
"Louisville",38.2255,-85.7756
"Marion (county)",32.7998,-94.5588
"Tampa",28.0034,-82.4487
"Fort Lauderdale (Dania Beach)",26.0521,-80.1496
"Fort Lauderdale (Dania Beach)",26.0521,-80.1496
"Fort Lauderdale (Dania Beach)",26.0521,-80.1496
"Latham",42.7704,-73.7883
"Latham",42.7704,-73.7883
"Latham",42.7704,-73.7883
"East Chicago",41.6493,-87.4452
"East Chicago",41.6493,-87.4452
"Salisbury",35.6531,-80.4696
"Salisbury",35.6531,-80.4696
"Philadelphia",39.9955,-75.1272
"Philadelphia",39.9955,-75.1272
"Crown Point",41.4013,-87.3953
"Indianapolis",39.8463,-86.2179
"Newark",40.7266,-74.2146
"Newark",40.7266,-74.2146
"Mount Olive",31.7537,-89.848
"Mount Olive",31.7537,-89.848
"Mount Olive",31.7537,-89.848
"Hendersonville",36.3257,-86.6305
"Hendersonville",36.3257,-86.6305
"Deltona",28.8901,-81.2785
"Deltona",28.8901,-81.2785
"Deltona",28.8901,-81.2785
"Indianapolis",39.7729,-86.1062
"Memphis",35.0525,-89.8862
"Memphis",35.0525,-89.8862
"Pittsburgh",40.4245,-79.8853
"Pittsburgh",40.4245,-79.8853
"Pittsburgh",40.4245,-79.8853
"Pittsburgh",40.4245,-79.8853
"Pittsburgh",40.4245,-79.8853
"Pittsburgh",40.4245,-79.8853
"Bastrop",30.2189,-97.2585
"Bastrop",30.2189,-97.2585
"Bastrop",30.2189,-97.2585
"Danville",35.0794,-93.3944
"Clarksville",36.6297,-87.3049
"Trenton (Woodhaven)",42.1262,-83.2233
"Trenton (Woodhaven)",42.1262,-83.2233
"Trenton (Woodhaven)",42.1262,-83.2233
"Monticello",31.7097,-90.1531
"Fitzgerald",31.7091,-83.2585
"Fitzgerald",31.7091,-83.2585
"Fitzgerald",31.7091,-83.2585
"Memphis",35.0938,-89.8646
"Katy",29.8115,-95.7414
"Saint Louis",38.618,-90.2056
"Saint Louis",38.618,-90.2056
"Detroit",42.3893,-83.1993
"Detroit",42.3893,-83.1993
"Detroit",42.3893,-83.1993
"Bossier City",32.5394,-93.663
"Bossier City",32.5394,-93.663
"Bossier City",32.5394,-93.663
"Capitola",36.9763,-121.965
"Capitola",36.9763,-121.965
"Haltom City",32.8135,-97.2719
"Baltimore",39.2905,-76.6893
"Wichita Falls",33.9054,-98.4921
"Wichita Falls",33.9054,-98.4921
"Grand Rapids",42.9336,-85.6619
"Grand Rapids",42.9336,-85.6619
"Grand Rapids",42.9336,-85.6619
"Grenada",33.7714,-89.8053
"Grenada",33.7714,-89.8053
"Grenada",33.7714,-89.8053
"Anchorage",61.2177,-149.774
"El Dorado",33.2124,-92.6604
"El Dorado",33.2124,-92.6604
"Meridian",32.3876,-88.6883
"Meridian",32.3876,-88.6883
"Preston",42.092,-111.879
"Preston",42.092,-111.879
"Preston",42.092,-111.879
"Preston",42.092,-111.879
"Mobile",30.5933,-88.2311
"Mobile",30.5933,-88.2311
"Montgomery",32.3161,-86.2923
"Montgomery",32.3161,-86.2923
"Montgomery",32.3161,-86.2923
"Roseburg",43.1884,-123.459
"Roseburg",43.1884,-123.459
"Roseburg",43.1884,-123.459
"Roseburg",43.1884,-123.459
"Louisville",38.1904,-85.8692
"Louisville",38.1904,-85.8692
"Louisville",38.1904,-85.8692
"Las Vegas",36.0023,-115.247
"Las Vegas",36.0023,-115.247
"Las Vegas",36.0023,-115.247
"Winder",33.9532,-83.784
"Roundup",46.4185,-108.52
"Roundup",46.4185,-108.52
"Scarborough",43.5775,-70.3783
"Littleton (Highlands Ranch)",39.5473,-104.973
"Saint Louis",38.4609,-90.2907
"Saint Louis",38.4609,-90.2907
"Saint Louis",38.4609,-90.2907
"Cleveland",41.4577,-81.7101
"Louisville",38.1746,-85.5286
"Louisville",38.1746,-85.5286
"Louisville",38.1746,-85.5286
"Louisville",38.1746,-85.5286
"Carlsbad",32.4307,-104.247
"Chandler",33.3174,-111.853
"Chandler",33.3174,-111.853
"San Antonio",29.4075,-98.4327
"San Antonio",29.4075,-98.4327
"San Antonio",29.4075,-98.4327
"San Antonio",29.4075,-98.4327
"San Antonio",29.4075,-98.4327
"Flint",43.0758,-83.6743
"Flint",43.0758,-83.6743
